time_bin,num_files_affected,num_varying_extensions,cpu_usage,memory_usage,time_diff,entropy,key_presses,mouse_activity,file_size,io_read_count,io_write_count,registry_edits,shadow_copy_count,restore_point_count,firewall_disabled,defender_disabled,task_manager_disabled,sequential_operations,operation_sequence_length,label
11.0,2,1,0.08,0.7,1.88,5.99,0.0,0.0,4.77,0.0,236.0,22.0,0.0,0.0,True,True,True,6.0,19.0,anomaly
12.0,3,2,0.0,0.7,1.2,5.32,0.0,0.0,3.18,0.0,132.0,33.0,0.0,0.0,True,True,True,9.0,3.0,anomaly
15.0,4,1,0.0,0.7,2.5,3.0,0.0,0.0,1.7,250.0,92.0,44.0,0.0,0.0,True,True,True,12.0,7.0,anomaly
17.0,4,2,0.09,0.7,1.49,5.49,0.0,0.0,3.67,0.0,102.0,44.0,0.0,0.0,True,True,True,12.0,11.0,anomaly
18.0,14,2,0.18,0.7,0.17,4.99,0.0,0.0,2.78,329.14,40.57,154.0,0.0,0.0,True,True,True,42.0,19.0,anomaly
893.0,1,0,0.0,0.7,0.0,0.0,10.0,490.0,2.32,160.0,460.0,7.0,1.0,1.0,False,False,False,0.0,1.0,anomaly
894.0,2,1,0.25,0.71,0.81,3.63,0.0,48.5,10.06,152.0,936.0,14.0,0.0,0.0,False,False,False,1.0,3.0,anomaly
895.0,1,0,0.0,0.7,2.35,0.0,0.0,123.0,0.0,0.0,276.0,11.0,0.0,0.0,True,True,True,1.0,4.0,anomaly
0.0,12,1,0.0,0.7,0.07,3.5,0.0,2.67,2.58,39.67,265.0,132.0,0.0,0.0,True,True,True,24.0,16.0,anomaly
1.0,16,3,0.07,0.7,0.23,3.62,0.0,9.69,2.78,0.0,10598.75,176.0,0.0,0.0,True,True,True,79.0,19.0,anomaly
2.0,73,8,0.1,0.7,0.04,4.31,0.0,0.59,3.44,167.45,4428.77,803.0,0.0,0.0,True,True,True,325.0,19.0,anomaly
3.0,7,2,0.0,0.7,0.51,1.14,0.0,0.0,0.95,0.0,4.0,77.0,0.0,0.0,True,True,True,21.0,12.0,anomaly
4.0,2,1,0.0,0.7,0.99,3.0,0.0,27.5,1.94,0.0,2360.0,22.0,0.0,0.0,True,True,True,6.0,14.0,anomaly
5.0,10,3,0.0,0.7,0.33,3.78,0.0,0.0,2.4,115.2,1744.0,110.0,0.0,0.0,True,True,True,26.0,19.0,anomaly
6.0,22,2,0.04,0.7,0.1,3.54,0.0,0.0,2.87,0.0,2152.0,242.0,0.0,0.0,True,True,True,66.0,19.0,anomaly
7.0,13,1,0.0,0.7,0.27,3.23,0.0,0.0,2.37,0.0,0.0,143.0,0.0,0.0,True,True,True,90.0,19.0,anomaly
8.0,2,1,0.04,0.7,2.07,3.0,0.0,0.0,2.45,0.0,0.0,22.0,0.0,0.0,True,True,True,18.0,1.0,anomaly
10.0,2,1,0.04,0.7,2.81,7.97,0.0,0.0,2.71,0.0,144.0,22.0,0.0,0.0,True,True,True,1.0,3.0,anomaly
11.0,1,1,0.0,0.7,1.08,0.0,0.0,0.0,0.0,24.0,244.0,11.0,0.0,0.0,True,True,True,1.0,4.0,anomaly
12.0,9,3,0.21,0.71,0.44,2.66,0.0,0.0,2.85,0.0,2597.33,99.0,0.0,0.0,True,True,True,9.0,13.0,anomaly
13.0,7,2,0.15,0.71,0.48,1.14,0.0,0.0,0.87,0.0,3072.0,77.0,0.0,0.0,True,True,True,7.0,19.0,anomaly
14.0,60,3,0.03,0.71,0.06,2.93,0.0,0.0,2.39,211.93,2905.38,660.0,0.0,0.0,True,True,True,477.0,19.0,anomaly
15.0,2,1,0.04,0.71,1.71,3.0,0.0,0.0,2.32,0.0,2048.0,22.0,0.0,0.0,True,True,True,28.0,2.0,anomaly
16.0,8,2,0.04,0.71,0.14,1.0,0.0,0.0,0.78,0.0,4.0,88.0,0.0,0.0,True,True,True,112.0,10.0,anomaly
18.0,6,2,0.12,0.7,1.18,5.32,0.0,0.0,2.84,0.0,2048.0,66.0,0.0,0.0,True,True,True,84.0,16.0,anomaly
228.0,1,1,0.0,0.71,0.0,0.0,11.0,946.0,0.0,16.0,272.0,7.0,1.0,1.0,False,True,False,0.0,1.0,anomaly
230.0,3,3,0.0,0.71,2.07,6.3,0.0,0.0,3.36,16.0,272.0,21.0,1.0,1.0,False,True,False,0.0,4.0,anomaly
0.0,1,1,0.0,0.71,0.0,7.95,0.0,0.0,5.46,16.0,272.0,7.0,1.0,1.0,False,True,False,0.0,5.0,normal
1.0,1,1,0.0,0.71,5.52,7.92,0.0,157.0,4.21,76.5,128.0,7.0,1.0,1.0,False,True,False,0.0,6.0,normal
2.0,3,2,0.04,0.72,0.92,5.3,0.0,49.0,2.79,208.0,612.0,21.0,1.0,1.0,False,True,False,0.0,9.0,normal
3.0,1,1,0.17,0.72,1.08,7.97,1.0,19.0,4.15,132.0,472.0,7.0,1.0,1.0,False,True,False,0.0,10.0,normal
4.0,9,1,0.0,0.72,0.44,0.0,0.67,8.78,1.0,256.0,908.0,63.0,1.0,1.0,False,True,False,0.0,19.0,normal
5.0,2,1,0.04,0.71,1.34,3.96,0.0,41.5,2.42,224.0,780.0,14.0,1.0,1.0,False,True,False,0.0,1.0,normal
6.0,4,1,0.07,0.72,1.18,3.99,0.0,51.25,3.31,72.0,264.0,28.0,1.0,1.0,False,True,False,0.0,5.0,normal
7.0,2,1,0.08,0.73,1.0,3.99,0.0,54.5,3.32,272.0,688.0,14.0,1.0,1.0,False,True,False,0.0,7.0,normal
8.0,4,2,0.18,0.72,1.01,3.24,0.0,43.5,4.29,52.0,273.0,28.0,1.0,1.0,False,True,False,0.0,11.0,normal
9.0,1,1,0.0,0.72,1.76,7.95,0.0,46.0,5.46,112.0,584.0,7.0,1.0,1.0,False,True,False,0.0,12.0,normal
12.0,1,1,0.12,0.78,7.9,7.91,17.0,75.0,5.46,198557.5,5984.0,7.0,1.0,1.0,False,True,False,0.0,13.0,normal
14.0,1,1,0.0,0.75,6.66,5.99,0.0,340.0,3.88,0.0,24.0,7.0,1.0,1.0,False,True,False,0.0,14.0,normal
15.0,1,1,0.42,0.75,3.68,5.99,9.0,0.0,4.83,176.0,684.0,7.0,1.0,1.0,False,True,False,0.0,15.0,normal
16.0,1,1,0.07,0.76,2.77,0.0,5.0,72.0,0.0,176.0,728.0,7.0,1.0,1.0,False,True,False,0.0,16.0,normal
17.0,2,1,0.04,0.75,1.94,7.95,0.5,93.5,4.58,0.0,144.0,14.0,1.0,1.0,False,True,False,1.0,18.0,normal
18.0,1,1,1.0,0.76,1.39,7.95,0.0,81.0,9.16,2121.5,868.0,7.0,1.0,1.0,False,True,False,1.0,19.0,normal
20.0,1,1,0.0,0.75,6.91,7.95,0.0,357.0,9.16,116.0,400.0,7.0,1.0,1.0,False,True,False,0.0,0.0,normal
21.0,2,1,0.0,0.74,2.01,0.0,1.0,94.5,0.0,112.0,440.0,14.0,1.0,1.0,False,True,False,0.0,2.0,normal
23.0,2,1,0.04,0.74,2.06,3.99,0.0,80.0,3.13,160.0,448.0,14.0,1.0,1.0,False,True,False,0.0,4.0,normal
24.0,9,1,0.04,0.73,0.36,4.86,0.78,5.44,1.68,80.0,292.0,63.0,1.0,1.0,False,True,False,0.0,13.0,normal
25.0,3,1,0.07,0.73,0.81,0.0,0.0,42.67,0.0,16.0,292.0,21.0,1.0,1.0,False,True,False,0.0,16.0,normal
26.0,1,1,0.0,0.73,5.03,3.63,2.0,50.0,10.06,0.0,136.0,7.0,1.0,1.0,False,True,False,0.0,17.0,normal
27.0,4,1,0.16,0.73,0.38,3.63,1.0,0.0,10.06,0.0,68.0,28.0,1.0,1.0,False,True,False,0.0,19.0,normal
30.0,5,2,0.05,0.73,2.07,4.63,1.8,89.0,8.38,68.8,671.2,35.0,1.0,1.0,False,True,False,0.0,6.0,normal
32.0,1,0,0.2,0.73,5.86,0.0,0.0,329.0,0.0,528.0,1688.0,7.0,1.0,1.0,False,True,False,0.0,7.0,normal
33.0,3,0,0.0,0.73,0.76,0.0,4.0,0.0,0.0,44.0,112.0,21.0,1.0,1.0,False,True,False,1.0,10.0,normal
35.0,8,1,0.04,0.72,0.6,1.82,0.38,18.12,5.03,16.0,536.0,56.0,1.0,1.0,False,True,False,4.0,18.0,normal
36.0,1,1,0.0,0.72,4.35,0.0,0.0,181.0,0.0,16.0,188.0,7.0,1.0,1.0,False,True,False,1.0,19.0,normal
37.0,1,1,0.17,0.72,1.57,0.0,9.0,0.0,0.0,16.0,144.0,7.0,1.0,1.0,False,True,False,1.0,0.0,normal
38.0,2,1,0.0,0.72,2.55,0.0,2.0,89.5,0.0,56.0,300.0,14.0,1.0,1.0,False,True,False,2.0,2.0,normal
40.0,7,3,0.79,0.72,0.86,0.86,1.14,24.57,0.66,0.0,0.0,49.0,1.0,1.0,False,True,False,7.0,9.0,normal
41.0,4,4,0.14,0.72,0.6,0.0,1.0,11.75,0.0,80.0,436.0,28.0,1.0,1.0,False,True,False,4.0,13.0,normal
42.0,1,1,0.0,0.72,3.68,0.0,0.0,177.0,0.0,32.0,264.0,7.0,1.0,1.0,False,True,False,0.0,14.0,normal
43.0,1,1,0.08,0.72,2.2,0.0,13.0,0.0,0.0,0.0,136.0,7.0,1.0,1.0,False,True,False,0.0,15.0,normal
44.0,10,1,0.27,0.72,0.19,0.0,1.2,0.0,0.0,0.0,248.0,70.0,1.0,1.0,False,True,False,0.0,19.0,normal
45.0,4,1,0.0,0.72,1.27,0.0,4.0,24.25,0.0,80.0,208.0,28.0,1.0,1.0,False,True,False,0.0,9.0,normal
46.0,4,1,0.15,0.72,0.49,0.0,0.0,23.25,0.0,0.0,120.0,28.0,1.0,1.0,False,True,False,0.0,13.0,normal
47.0,3,1,0.04,0.72,0.84,4.86,1.33,11.67,1.68,16.0,212.0,21.0,1.0,1.0,False,True,False,0.0,16.0,normal
48.0,1,1,0.0,0.73,2.9,5.99,6.0,14.0,4.9,0.0,176.0,7.0,1.0,1.0,False,True,False,0.0,17.0,normal
49.0,1,1,0.0,0.73,4.56,5.99,6.0,125.0,4.9,60.0,476.0,7.0,1.0,1.0,False,True,False,0.0,18.0,normal
51.0,1,1,0.0,0.73,5.9,5.99,6.0,157.0,4.9,0.0,284.0,7.0,1.0,1.0,False,True,False,0.0,19.0,normal
53.0,1,1,0.04,0.73,4.32,5.99,4.0,164.0,4.9,16.0,576.0,7.0,1.0,1.0,False,True,False,0.0,0.0,normal
54.0,1,1,0.0,0.73,3.34,0.0,0.0,161.0,0.0,48.0,900.0,7.0,1.0,1.0,False,True,False,0.0,1.0,normal
55.0,4,1,0.14,0.72,0.88,3.63,1.5,11.0,10.06,16.0,256.0,28.0,1.0,1.0,False,True,False,0.0,5.0,normal
57.0,4,1,0.0,0.73,1.27,3.63,4.0,18.25,10.06,0.0,0.0,28.0,1.0,1.0,False,True,False,0.0,9.0,normal
58.0,4,1,0.04,0.72,0.92,3.63,1.5,0.5,10.06,0.0,4.0,28.0,1.0,1.0,False,True,False,0.0,13.0,normal
59.0,4,1,0.0,0.72,0.67,3.63,1.5,0.5,10.06,64.0,512.0,28.0,1.0,1.0,False,True,False,0.0,17.0,normal
60.0,24,1,0.2,0.72,0.2,3.63,0.75,0.08,10.06,0.0,46.67,168.0,1.0,1.0,False,True,False,0.0,19.0,normal
61.0,4,1,0.81,0.73,0.04,3.63,0.5,0.0,10.06,96.0,1800.0,28.0,1.0,1.0,False,True,False,0.0,5.0,normal
64.0,24,1,0.08,0.72,0.38,3.63,0.96,6.92,10.06,0.0,0.0,168.0,1.0,1.0,False,True,False,0.0,19.0,normal
65.0,5,1,0.0,0.72,0.72,0.0,1.0,23.0,0.0,48.0,600.0,35.0,1.0,1.0,False,True,False,0.0,14.0,normal
66.0,6,2,0.0,0.72,0.81,0.0,0.83,32.0,0.0,13.33,71.33,42.0,1.0,1.0,False,True,False,0.0,19.0,normal
71.0,1,1,0.11,0.73,13.13,5.99,0.0,673.0,4.9,4.0,108.0,7.0,1.0,1.0,False,True,False,0.0,1.0,normal
72.0,1,1,0.08,0.73,3.91,0.0,0.0,234.0,0.0,0.0,160.0,7.0,1.0,1.0,False,True,False,0.0,2.0,normal
73.0,2,1,0.0,0.73,1.52,0.0,1.0,53.0,0.0,16.0,308.0,14.0,1.0,1.0,False,True,False,0.0,4.0,normal
74.0,1,0,0.12,0.73,2.81,0.0,0.0,121.0,0.0,48.0,240.0,7.0,1.0,1.0,False,True,False,0.0,5.0,normal
75.0,9,0,0.07,0.73,0.38,0.0,1.89,0.0,0.0,17.78,215.11,63.0,1.0,1.0,False,True,False,7.0,14.0,normal
76.0,13,0,0.18,0.72,0.17,0.0,0.85,0.0,0.0,0.0,208.0,91.0,1.0,1.0,False,True,False,20.0,19.0,normal
77.0,9,0,0.24,0.72,0.32,0.0,0.22,9.67,0.77,0.0,0.0,63.0,1.0,1.0,False,True,False,9.0,16.0,normal
78.0,10,0,0.14,0.72,0.31,0.0,0.2,16.2,0.7,32.0,260.0,70.0,1.0,1.0,False,True,False,12.0,19.0,normal
79.0,20,0,0.04,0.72,0.2,0.0,0.2,5.95,0.58,44.0,255.2,140.0,1.0,1.0,False,True,False,27.0,19.0,normal
85.0,9,0,0.29,0.72,2.09,0.0,1.44,51.33,0.0,10.67,85.33,63.0,1.0,1.0,False,True,False,36.0,15.0,normal
89.0,2,1,0.04,0.72,4.95,3.63,6.5,112.0,10.06,108.0,1100.0,14.0,1.0,1.0,False,True,False,8.0,17.0,normal
91.0,2,1,0.23,0.72,3.19,3.63,5.5,64.5,10.06,32.0,208.0,14.0,1.0,1.0,False,True,False,8.0,19.0,normal
93.0,2,1,0.08,0.72,2.83,3.63,5.0,42.0,10.06,0.0,68.0,14.0,1.0,1.0,False,True,False,8.0,1.0,normal
97.0,30,1,0.36,0.72,0.46,7.71,0.37,16.3,5.73,538.67,221.87,210.0,1.0,1.0,False,True,False,120.0,19.0,normal
101.0,1,1,0.31,0.71,12.01,3.63,2.0,349.0,10.06,148.0,0.0,7.0,1.0,1.0,False,True,False,0.0,12.0,normal
102.0,1,1,0.04,0.72,2.95,3.63,16.0,2.0,10.06,80.0,2512.0,7.0,1.0,1.0,False,True,False,0.0,13.0,normal
106.0,1,1,0.07,0.71,10.31,0.0,0.0,405.0,0.0,16.0,196.0,7.0,1.0,1.0,False,True,False,0.0,14.0,normal
107.0,1,1,0.08,0.72,3.02,0.0,1.0,113.0,0.0,0.0,0.0,7.0,1.0,1.0,False,True,False,0.0,15.0,normal
108.0,1,1,0.0,0.72,2.18,0.0,0.0,96.0,0.0,0.0,176.0,7.0,1.0,1.0,False,True,False,0.0,16.0,normal
113.0,1,1,0.04,0.72,16.82,3.63,0.0,881.0,10.06,48.0,204.0,7.0,1.0,1.0,False,True,False,0.0,17.0,normal
116.0,3,1,0.09,0.72,2.53,0.0,1.0,108.0,0.0,64.0,156.0,21.0,1.0,1.0,False,True,False,0.0,19.0,normal
118.0,12,1,0.08,0.72,0.69,4.77,1.42,12.33,2.83,42.67,214.67,84.0,1.0,1.0,False,True,False,0.0,12.0,normal
119.0,38,0,0.03,0.71,0.08,0.0,0.11,1.92,0.92,0.0,192.32,266.0,1.0,1.0,False,True,False,162.0,19.0,normal
121.0,3,1,0.11,0.72,1.91,4.45,0.33,77.67,1.35,53.33,386.67,21.0,1.0,1.0,False,True,False,24.0,13.0,normal
122.0,1,0,0.0,0.72,2.29,0.0,0.0,90.0,0.0,0.0,136.0,7.0,1.0,1.0,False,True,False,0.0,14.0,normal
123.0,2,1,0.0,0.72,1.16,0.0,1.0,38.0,0.0,16.0,456.0,14.0,1.0,1.0,False,True,False,0.0,16.0,normal
125.0,4,1,0.12,0.71,1.26,0.0,1.75,29.5,0.0,0.0,124.0,28.0,1.0,1.0,False,True,False,0.0,19.0,normal
126.0,1,0,0.0,0.72,4.03,0.0,0.0,216.0,0.0,0.0,120.0,7.0,1.0,1.0,False,True,False,0.0,1.0,normal
127.0,8,0,0.07,0.71,0.43,0.0,2.12,0.0,0.0,23.5,94.0,56.0,1.0,1.0,False,True,False,9.0,9.0,normal
129.0,2,1,0.33,0.71,2.21,0.0,1.5,82.5,0.0,0.0,4.0,14.0,1.0,1.0,False,True,False,0.0,11.0,normal
131.0,2,1,0.11,0.72,3.09,7.9,3.0,73.5,3.33,32.0,608.0,14.0,1.0,1.0,False,True,False,0.0,13.0,normal
132.0,9,1,0.25,0.71,0.64,7.9,0.0,12.0,3.33,0.0,260.0,63.0,1.0,1.0,False,True,False,0.0,19.0,normal
133.0,9,1,0.25,0.71,0.07,7.9,0.0,0.89,3.33,0.0,260.0,63.0,1.0,1.0,False,True,False,0.0,11.0,normal
134.0,18,1,0.0,0.71,0.26,7.9,0.61,5.72,3.33,0.0,0.0,126.0,1.0,1.0,False,True,False,0.0,19.0,normal
135.0,9,1,0.07,0.71,0.2,0.0,0.0,5.0,0.0,16.0,472.0,63.0,1.0,1.0,False,True,False,0.0,18.0,normal
136.0,12,1,0.0,0.71,0.37,3.95,0.25,13.17,2.97,0.0,100.0,84.0,1.0,1.0,False,True,False,8.0,19.0,normal
137.0,4,0,0.04,0.71,0.48,0.0,0.0,14.5,0.0,40.0,472.0,28.0,1.0,1.0,False,True,False,4.0,14.0,normal
138.0,9,1,0.0,0.71,0.41,1.76,0.0,17.67,1.95,28.44,3.56,63.0,1.0,1.0,False,True,False,0.0,19.0,normal
139.0,22,1,0.17,0.71,0.16,3.6,0.18,4.77,3.01,28.0,0.0,154.0,1.0,1.0,False,True,False,49.0,19.0,normal
140.0,4,1,0.04,0.71,0.56,3.96,0.0,20.5,2.68,720.0,6348.0,28.0,1.0,1.0,False,True,False,12.0,9.0,normal
141.0,30,1,0.36,0.71,0.12,2.64,0.0,4.6,2.13,45.87,435.2,210.0,1.0,1.0,False,True,False,74.0,19.0,normal
143.0,35,1,0.0,0.71,0.14,4.52,0.17,2.97,3.32,32.0,272.0,245.0,1.0,1.0,False,True,False,8.0,19.0,normal
144.0,10,1,0.0,0.71,0.31,7.91,0.2,5.4,5.0,0.0,19504.0,70.0,1.0,1.0,False,True,False,0.0,19.0,normal
146.0,21,1,0.0,0.71,0.26,6.03,0.38,9.33,3.99,0.0,60.0,147.0,1.0,1.0,False,True,False,0.0,19.0,normal
147.0,3,1,0.04,0.71,1.05,0.0,1.0,25.67,0.0,32.0,848.0,21.0,1.0,1.0,False,True,False,0.0,8.0,normal
148.0,2,1,0.06,0.7,1.91,0.0,0.0,45.5,0.0,0.0,18.0,14.0,1.0,1.0,False,True,False,0.0,10.0,normal
153.0,1,0,0.17,0.71,14.2,0.0,0.0,810.0,0.0,0.0,136.0,7.0,1.0,1.0,False,True,False,0.0,11.0,normal
154.0,2,1,0.1,0.71,2.3,0.0,0.0,87.0,0.0,34.0,190.0,14.0,1.0,1.0,False,True,False,0.0,13.0,normal
156.0,2,1,0.28,0.71,2.32,0.0,3.0,95.0,0.0,0.0,136.0,14.0,1.0,1.0,False,True,False,0.0,15.0,normal
157.0,1,1,0.04,0.72,3.09,1.92,9.0,21.0,0.0,64.0,1240.0,7.0,1.0,1.0,False,True,False,0.0,16.0,normal
159.0,3,1,0.09,0.71,2.11,0.0,2.33,79.33,0.0,0.0,168.0,21.0,1.0,1.0,False,True,False,0.0,19.0,normal
160.0,1,1,0.0,0.71,3.47,0.0,0.0,186.0,0.0,80.0,544.0,7.0,1.0,1.0,False,True,False,0.0,0.0,normal
161.0,1,1,0.0,0.71,1.08,0.0,3.0,0.0,0.0,0.0,116.0,7.0,1.0,1.0,False,True,False,0.0,1.0,normal
162.0,1,1,0.0,0.71,3.11,1.92,9.0,22.0,0.01,0.0,0.0,7.0,1.0,1.0,False,True,False,0.0,2.0,normal
163.0,1,1,0.0,0.71,4.3,1.92,39.0,0.0,0.38,0.0,152.0,7.0,1.0,1.0,False,True,False,0.0,3.0,normal
164.0,1,1,0.22,0.71,3.47,1.92,27.0,0.0,2.75,88.0,624.0,7.0,1.0,1.0,False,True,False,0.0,4.0,normal
165.0,1,1,0.0,0.71,2.62,1.92,2.0,95.0,2.75,0.0,152.0,7.0,1.0,1.0,False,True,False,0.0,5.0,normal
168.0,3,1,0.12,0.71,3.28,2.97,0.33,135.0,0.42,0.0,173.33,21.0,1.0,1.0,False,True,False,0.0,8.0,normal
169.0,12,2,0.13,0.72,0.26,1.28,0.83,0.0,0.92,9.33,148.33,84.0,1.0,1.0,False,True,False,0.0,19.0,normal
171.0,7,2,0.04,0.71,0.48,1.34,0.0,20.43,0.21,0.0,336.0,49.0,1.0,1.0,False,True,False,1.0,7.0,normal
172.0,7,2,0.07,0.71,0.51,1.34,0.0,19.29,0.21,0.0,128.0,49.0,1.0,1.0,False,True,False,4.0,14.0,normal
173.0,1,0,0.2,0.71,4.0,0.0,0.0,184.0,0.0,0.0,200.0,7.0,1.0,1.0,False,True,False,0.0,15.0,normal
174.0,3,0,0.2,0.71,0.49,0.0,1.67,0.0,0.0,0.0,164.0,21.0,1.0,1.0,False,True,False,1.0,18.0,normal
175.0,4,0,0.21,0.71,1.44,0.0,2.25,43.25,0.0,0.0,206.0,28.0,1.0,1.0,False,True,False,1.0,19.0,normal
177.0,6,3,0.13,0.71,0.86,0.0,0.33,34.0,0.0,3.33,163.33,42.0,1.0,1.0,False,True,False,6.0,8.0,normal
178.0,1,1,0.04,0.72,3.88,0.0,0.0,189.0,0.0,56.0,596.0,7.0,1.0,1.0,False,True,False,0.0,9.0,normal
179.0,1,1,0.04,0.71,1.23,0.0,6.0,0.0,0.0,16.0,236.0,7.0,1.0,1.0,False,True,False,0.0,10.0,normal
180.0,1,1,0.04,0.71,2.24,1.92,9.0,0.0,0.0,132.0,764.0,7.0,1.0,1.0,False,True,False,0.0,11.0,normal
182.0,1,1,0.04,0.71,7.39,3.13,45.0,107.0,0.06,0.0,124.0,7.0,1.0,1.0,False,True,False,0.0,12.0,normal
183.0,1,1,0.04,0.71,2.64,3.13,18.0,0.0,0.71,0.0,180.0,7.0,1.0,1.0,False,True,False,0.0,13.0,normal
184.0,1,1,0.0,0.71,2.28,3.13,6.0,20.0,0.71,0.0,128.0,7.0,1.0,1.0,False,True,False,0.0,14.0,normal
185.0,1,1,0.0,0.71,3.78,3.13,4.0,135.0,0.71,8.0,732.0,7.0,1.0,1.0,False,True,False,0.0,15.0,normal
186.0,1,1,0.12,0.71,4.43,3.13,32.0,66.0,4.1,0.0,188.0,7.0,1.0,1.0,False,True,False,0.0,16.0,normal
188.0,1,1,0.19,0.71,3.41,3.13,37.0,68.0,5.29,80.0,420.0,7.0,1.0,1.0,False,True,False,0.0,17.0,normal
189.0,2,1,0.04,0.71,2.78,2.53,3.0,76.0,0.36,16.0,552.0,14.0,1.0,1.0,False,True,False,0.0,19.0,normal
191.0,2,1,0.02,0.71,2.74,2.53,2.0,79.5,0.36,102.0,160.0,14.0,1.0,1.0,False,True,False,0.0,1.0,normal
192.0,2,1,0.0,0.71,1.69,0.0,1.0,71.0,0.0,16.0,752.0,14.0,1.0,1.0,False,True,False,0.0,3.0,normal
527.0,4,1,0.3,0.7,0.37,3.0,4.25,74.0,2.51,238.0,669.0,28.0,1.0,1.0,False,False,False,1.0,4.0,normal
0.0,9,1,0.34,0.7,0.08,4.0,0.0,4.56,2.94,340.0,764.89,67.0,0.0,1.0,True,True,True,20.0,13.0,anomaly
